time,filter,preprocess,model,epoch,test_volunteers,train_volunteers,auc,accuracy,precision,sensitivity,specificity,f1,group,sample,misinformation,missing_group,misinformation_group
2022-11-29 21:10:46,gaussian,cv20,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.9997,0.99359,1.0,0.87633,1.0,0.93409,120,17415,0,7,0
2022-11-29 21:52:21,hampel,cv20,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99969,1.0,0.99329,1.0,0.99663,24,3460,0,0,0
2022-11-29 22:05:54,none,pca_stft,resnet50,50,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]","[16, 13]",0.98767,0.98086,0.8319,0.78054,0.99157,0.8054,216,31333,207,6,39
2022-11-29 22:17:20,gaussian,cv20,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99999,0.99908,0.99876,0.98295,0.99994,0.99079,120,17396,0,0,0
2022-11-29 23:37:45,butterworth0.2,cv40,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.99884,0.99982,1.0,0.99647,1.0,0.99823,120,17415,0,0,0
2022-11-29 23:44:00,hampel,cv20,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",1.0,1.0,1.0,1.0,1.0,1.0,24,3462,0,0,0
2022-11-30 00:18:03,butterworth0.2,cv40,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",1.0,0.9989,1.0,0.97808,1.0,0.98892,120,17396,0,3,0
2022-11-30 01:21:59,butterworth0.2,cv40,CNN,100,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99999,0.99815,1.0,0.9625,1.0,0.98089,24,3455,0,0,0
2022-11-30 01:35:51,hampel,cv20,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",1.0,0.9997,1.0,0.99444,1.0,0.99721,24,3513,0,0,0
2022-11-30 02:26:41,butterworth0.2,cv40,CNN,100,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",1.0,0.99939,1.0,0.98889,1.0,0.99441,24,3480,0,0,0
2022-11-30 03:28:22,butterworth0.2,cv5,CNN,100,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99601,0.99753,1.0,0.95,1.0,0.97436,24,3455,0,1,0
2022-11-30 03:28:28,hampel,cv20,CNN,100,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",1.0,1.0,1.0,1.0,1.0,1.0,24,3502,0,0,0
2022-11-30 03:30:21,butterworth0.2,cv40,CNN,100,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",0.99999,0.99788,1.0,0.96111,1.0,0.98017,24,3510,0,0,0
2022-11-30 04:37:03,butterworth0.2,cv40,CNN,100,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",1.0,0.99939,1.0,0.98895,1.0,0.99444,24,3491,0,1,0
2022-11-30 05:21:23,hampel,cv20,CNN,100,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",0.99746,0.99879,1.0,0.97778,1.0,0.98876,24,3478,0,0,0
2022-11-30 05:45:31,butterworth0.2,cv40,CNN,100,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",0.99996,0.99272,1.0,0.80833,1.0,0.89401,24,3460,0,2,0
2022-11-30 06:09:46,butterworth0.2,cv5,CNN,100,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",1.0,0.99939,0.98901,1.0,0.99936,0.99448,24,3480,2,0,2
2022-11-30 06:53:46,butterworth0.2,cv40,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99907,1.0,0.97987,1.0,0.98983,24,3460,0,0,0
2022-11-30 08:00:46,butterworth0.2,cv40,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",0.99985,0.99063,1.0,0.83684,1.0,0.91117,24,3462,0,4,0
2022-11-30 08:52:07,butterworth0.2,cv5,CNN,100,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",0.99996,0.99939,1.0,0.98889,1.0,0.99441,24,3510,0,0,0
2022-11-30 09:10:23,butterworth0.2,cv40,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",1.0,1.0,1.0,1.0,1.0,1.0,24,3513,0,0,0
2022-11-30 10:19:25,butterworth0.2,cv40,CNN,100,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",1.0,0.99567,1.0,0.90667,1.0,0.95105,24,3502,0,0,0
2022-11-30 11:28:30,butterworth0.2,cv40,CNN,100,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",0.99446,0.99636,1.0,0.93333,1.0,0.96552,24,3478,0,0,0
2022-11-30 11:35:13,butterworth0.2,cv5,CNN,100,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",1.0,1.0,1.0,1.0,1.0,1.0,24,3491,0,0,0
2022-11-30 13:50:43,butterworth0.2,cv40,CNN,100,"[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2]",0.99921,0.99215,0.99382,0.85232,0.99971,0.91765,216,31356,5,17,4
2022-11-30 14:00:37,butterworth0.2,cv40,CNN,100,"[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]","[20, 9]",0.99943,0.99377,0.90767,0.97651,0.99469,0.94083,216,31331,146,2,32
2022-11-30 14:10:09,butterworth0.2,cv40,CNN,100,"[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]","[11, 18]",0.99911,0.98972,0.9845,0.81007,0.99932,0.88881,216,31301,24,13,6
2022-11-30 14:18:20,butterworth0.2,cv5,CNN,100,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",1.0,0.99778,1.0,0.94167,1.0,0.96996,24,3460,0,1,0
2022-11-30 14:20:10,butterworth0.2,cv40,CNN,100,"[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]","[7, 14]",0.99945,0.99516,0.99778,0.90665,0.99989,0.95004,216,31320,1,10,1
2022-11-30 14:29:39,butterworth0.2,cv40,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]","[5, 3]",0.99892,0.98902,0.98497,0.80323,0.99932,0.88486,216,31351,1,18,1
2022-11-30 14:31:41,butterworth0.2,cv5,CNN,100,"[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2]",0.99571,0.97655,0.68825,0.99272,0.97568,0.81291,216,31356,629,0,59
2022-11-30 14:39:25,butterworth0.2,cv40,CNN,100,"[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15]",0.99801,0.99147,0.92675,0.90664,0.9961,0.91658,216,31351,57,3,18
2022-11-30 14:49:17,butterworth0.2,cv40,CNN,100,"[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]","[10, 8]",0.99688,0.98801,0.91108,0.84459,0.99562,0.87658,216,31349,130,4,21
2022-11-30 14:59:08,butterworth0.2,cv40,CNN,100,"[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]","[17, 12]",0.9992,0.992,0.98381,0.85638,0.99925,0.91568,216,31298,4,8,3
2022-11-30 15:04:50,butterworth0.2,cv5,CNN,100,"[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]","[20, 9]",0.99582,0.98727,0.81741,0.96443,0.98849,0.88485,216,31331,333,3,48
2022-11-30 15:08:44,butterworth0.2,cv40,CNN,100,"[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]","[4, 1]",0.99935,0.99351,1.0,0.87434,1.0,0.93296,216,31309,0,16,0
2022-11-30 15:18:37,butterworth0.2,cv40,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]","[16, 13]",0.99824,0.99098,0.97889,0.84027,0.99903,0.9043,216,31333,27,13,6
2022-11-30 15:34:51,butterworth0.2,cv5,CNN,100,"[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]","[11, 18]",0.99183,0.98747,0.89231,0.85638,0.99448,0.87397,216,31301,178,24,18
2022-11-30 16:07:09,butterworth0.2,cv5,CNN,100,"[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]","[7, 14]",0.99864,0.99309,0.91484,0.95232,0.99527,0.9332,216,31320,141,6,23
2022-11-30 16:37:08,butterworth0.2,cv5,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]","[5, 3]",0.99826,0.98804,0.83306,0.96581,0.98927,0.89453,216,31351,336,6,40
2022-11-30 17:01:30,butterworth0.2,cv5,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.99327,0.99845,1.0,0.96644,1.0,0.98294,24,3460,0,2,0
2022-11-30 17:09:18,butterworth0.2,cv5,CNN,100,"[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15]",0.99591,0.97534,0.68293,0.97567,0.97532,0.80347,216,31351,604,1,53
2022-11-30 17:20:52,gaussian,cv20,CNN,100,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",1.0,0.9966,1.0,0.93125,1.0,0.9644,24,3455,0,0,0
2022-11-30 17:40:24,butterworth0.2,cv5,CNN,100,"[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]","[10, 8]",0.98817,0.9703,0.64629,0.90743,0.97364,0.75492,216,31349,756,10,48
2022-11-30 18:13:20,butterworth0.2,cv5,CNN,100,"[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]","[17, 12]",0.99527,0.99391,0.98163,0.89664,0.9991,0.93722,216,31298,26,8,5
2022-11-30 18:44:13,butterworth0.2,cv5,CNN,100,"[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]","[4, 1]",0.99553,0.9944,0.96821,0.92171,0.99835,0.94439,216,31309,44,7,16
2022-11-30 19:07:53,gaussian,cv20,CNN,100,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",1.0,0.99848,1.0,0.97222,1.0,0.98592,24,3480,0,0,0
2022-11-30 19:17:11,butterworth0.2,cv5,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]","[16, 13]",0.99636,0.99588,0.95725,0.96174,0.9977,0.95949,216,31333,66,8,14
2022-11-30 19:43:45,butterworth0.2,cv5,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",0.99999,0.99909,1.0,0.98421,1.0,0.99204,24,3462,0,0,0
2022-11-30 20:55:24,gaussian,cv20,CNN,100,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",1.0,0.99879,1.0,0.97778,1.0,0.98876,24,3510,0,0,0
2022-11-30 21:45:22,butterworth0.2,cv5,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.99996,0.99927,0.99527,0.99058,0.99974,0.99292,120,17415,3,0,2
2022-11-30 22:26:56,butterworth0.2,cv5,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",0.99994,0.99939,0.99444,0.99444,0.99968,0.99444,24,3513,1,0,1
2022-11-30 22:41:36,gaussian,cv20,CNN,100,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",1.0,0.99727,1.0,0.95028,1.0,0.9745,24,3491,0,0,0
2022-11-30 23:44:09,butterworth0.2,cv5,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99982,0.99939,0.99877,0.98904,0.99994,0.99388,120,17396,1,1,1
2022-12-01 00:28:45,gaussian,cv20,CNN,100,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",0.99978,0.99937,0.99167,0.99167,0.99967,0.99167,24,3460,0,0,0
2022-12-01 00:57:17,butterworth0.2,cv10,CNN,100,"[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2]",0.99856,0.99626,0.94929,0.97947,0.99717,0.96415,216,31356,63,1,12
2022-12-01 01:13:55,butterworth0.2,cv5,CNN,100,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",1.0,1.0,1.0,1.0,1.0,1.0,24,3502,0,0,0
2022-12-01 01:53:54,butterworth0.2,cv10,CNN,100,"[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]","[20, 9]",0.9993,0.99646,0.98259,0.94698,0.9991,0.96446,216,31331,22,10,8
2022-12-01 02:16:50,gaussian,cv20,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99814,1.0,0.95973,1.0,0.97945,24,3460,0,0,0
2022-12-01 02:39:29,butterworth0.2,cv10,CNN,100,"[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]","[11, 18]",0.99579,0.99244,0.94901,0.89933,0.99742,0.9235,216,31301,81,8,15
2022-12-01 03:12:47,butterworth0.2,cv10,CNN,100,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99968,0.99907,1.0,0.98125,1.0,0.99054,24,3455,0,1,0
2022-12-01 03:27:20,butterworth0.2,cv10,CNN,100,"[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]","[7, 14]",0.99985,0.99581,0.93173,0.98993,0.99613,0.95995,216,31320,65,1,14
2022-12-01 04:00:26,butterworth0.2,cv5,CNN,100,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",0.99999,0.99818,1.0,0.96667,1.0,0.98305,24,3478,0,0,0
2022-12-01 04:04:18,gaussian,cv20,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",0.99999,0.99668,1.0,0.94211,1.0,0.97019,24,3462,0,0,0
2022-12-01 04:18:36,butterworth0.2,cv10,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]","[5, 3]",0.99977,0.99532,0.9284,0.9871,0.99578,0.95685,216,31351,58,0,16
2022-12-01 04:58:31,butterworth0.2,cv10,CNN,100,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99957,0.99646,0.99529,0.99981,0.99588,120,17415,2,0,2
2022-12-01 05:13:39,butterworth0.2,cv10,CNN,100,"[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15]",0.99937,0.99147,0.8679,0.98488,0.99183,0.9227,216,31351,146,0,32
2022-12-01 05:52:15,gaussian,cv20,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",1.0,1.0,1.0,1.0,1.0,1.0,24,3513,0,0,0
2022-12-01 05:56:00,butterworth0.2,cv10,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99999,0.99963,0.99514,0.99756,0.99974,0.99635,120,17396,2,0,1
2022-12-01 06:01:13,butterworth0.2,cv10,CNN,100,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",1.0,0.9997,0.99448,1.0,0.99968,0.99723,24,3480,1,0,1
2022-12-01 06:02:13,butterworth0.2,cv10,CNN,100,"[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]","[10, 8]",0.99561,0.98059,0.73847,0.95203,0.9821,0.83176,216,31349,518,4,39
2022-12-01 06:51:51,butterworth0.2,cv10,CNN,100,"[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]","[17, 12]",0.99656,0.99404,0.9164,0.97114,0.99527,0.94298,216,31298,82,0,18
2022-12-01 07:38:47,butterworth0.2,cv10,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99969,1.0,0.99329,1.0,0.99663,24,3460,0,0,0
2022-12-01 07:39:55,gaussian,cv20,CNN,100,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",1.0,0.99443,1.0,0.88,1.0,0.93617,24,3502,0,0,0
2022-12-01 07:40:52,butterworth0.2,cv10,CNN,100,"[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]","[4, 1]",0.99846,0.99501,0.9256,0.98224,0.9957,0.95308,216,31309,72,0,29
2022-12-01 08:30:56,butterworth0.2,cv10,CNN,100,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]","[16, 13]",0.99839,0.9967,0.95612,0.97987,0.9976,0.96785,216,31333,62,2,17
2022-12-01 08:47:49,butterworth0.2,cv10,CNN,100,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",1.0,1.0,1.0,1.0,1.0,1.0,24,3510,0,0,0
2022-12-01 09:23:51,butterworth0.2,cv10,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",1.0,0.99909,1.0,0.98421,1.0,0.99204,24,3462,0,0,0
2022-12-01 09:28:09,gaussian,cv20,CNN,100,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",0.99655,0.99515,1.0,0.91111,1.0,0.95349,24,3478,0,2,0
2022-12-01 10:59:31,butterworth0.2,cv10,CNN,100,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",1.0,1.0,1.0,1.0,1.0,1.0,24,3491,0,0,0
2022-12-01 11:06:34,butterworth0.2,cv10,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",1.0,0.9997,1.0,0.99444,1.0,0.99721,24,3513,0,0,0
2022-12-01 12:50:41,butterworth0.2,cv10,CNN,100,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",1.0,0.99876,0.97403,1.0,0.9987,0.98684,24,3502,3,0,3
2022-12-01 13:12:41,butterworth0.2,cv10,CNN,100,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",0.99999,0.99937,0.99167,0.99167,0.99967,0.99167,24,3460,1,0,1
2022-12-01 16:06:59,butterworth0.2,cv10,CNN,100,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",1.0,0.99879,1.0,0.97778,1.0,0.98876,24,3478,0,0,0
2022-12-02 10:35:37,none,pca_stft,resnet50,50,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.99974,0.99537,0.92398,0.9875,0.99578,0.95468,24,3455,10,0,1
2022-12-02 18:58:34,none,pca_stft,resnet50,50,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",0.99995,0.99818,0.99432,0.97222,0.99968,0.98315,24,3480,0,0,0
2022-12-03 03:33:23,none,pca_stft,resnet50,50,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",0.99876,0.99667,0.97207,0.96667,0.9984,0.96936,24,3510,4,0,4
2022-12-03 12:06:03,none,pca_stft,resnet50,50,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",0.99984,0.99636,0.9774,0.9558,0.99872,0.96648,24,3491,3,0,3
2022-12-03 20:39:58,none,pca_stft,resnet50,50,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",0.99799,0.99272,0.87597,0.94167,0.99474,0.90763,24,3460,8,0,4
2022-12-04 05:12:21,none,pca_stft,resnet50,50,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.99998,0.99907,0.98667,0.99329,0.99935,0.98997,24,3460,2,0,1
2022-12-04 13:41:08,none,pca_stft,resnet50,50,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",0.99878,0.99275,0.90291,0.97895,0.99359,0.93939,24,3462,20,0,5
2022-12-04 22:04:52,none,pca_stft,resnet50,50,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",0.99976,0.99848,0.98343,0.98889,0.99904,0.98615,24,3513,1,0,1
2022-12-05 06:27:08,none,pca_stft,resnet50,50,"[4, 1]","[16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12]",0.99933,0.987,0.78125,1.0,0.98636,0.87719,24,3502,41,0,3
2022-12-05 14:56:26,none,pca_stft,resnet50,50,"[16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1]",0.99945,0.99606,0.97714,0.95,0.99872,0.96338,24,3478,4,0,3
2022-12-06 05:52:29,none,pca_stft,resnet50,50,"[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",0.9984,0.99509,0.94478,0.95859,0.99703,0.95163,120,17396,49,0,10
2022-12-06 11:17:35,none,pca_stft,resnet50,50,"[6, 15, 10, 8, 17, 12, 4, 1, 16, 13]","[19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",0.99795,0.99352,0.9275,0.94935,0.99594,0.9383,120,17415,70,0,8
2023-01-10 12:19:21,butterworth0.2,3x3cv20,CNN,100,"[19, 2]","[20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13]",1.0,0.99784,1.0,0.95625,1.0,0.97764,24,3455,0,0,0
2023-01-10 14:38:28,butterworth0.2,3x3cv20,CNN,100,"[20, 9]","[11, 18, 7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2]",0.99971,0.9997,0.99448,1.0,0.99968,0.99723,24,3480,0,0,0
2023-01-10 16:58:05,butterworth0.2,3x3cv20,CNN,100,"[11, 18]","[7, 14, 5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9]",1.0,0.9997,1.0,0.99444,1.0,0.99721,24,3510,0,0,0
2023-01-10 19:18:51,butterworth0.2,3x3cv20,CNN,100,"[7, 14]","[5, 3, 6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18]",1.0,0.9997,1.0,0.99448,1.0,0.99723,24,3491,0,0,0
2023-01-10 21:39:49,butterworth0.2,3x3cv20,CNN,100,"[5, 3]","[6, 15, 10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14]",0.99999,0.99842,1.0,0.95833,1.0,0.97872,24,3460,0,1,0
2023-01-11 00:00:46,butterworth0.2,3x3cv20,CNN,100,"[6, 15]","[10, 8, 17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3]",1.0,0.99814,1.0,0.95973,1.0,0.97945,24,3460,0,0,0
2023-01-11 02:20:06,butterworth0.2,3x3cv20,CNN,100,"[10, 8]","[17, 12, 4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15]",0.99992,0.99607,1.0,0.93158,1.0,0.96458,24,3462,0,1,0
2023-01-11 04:39:49,butterworth0.2,3x3cv20,CNN,100,"[17, 12]","[4, 1, 16, 13, 19, 2, 20, 9, 11, 18, 7, 14, 5, 3, 6, 15, 10, 8]",1.0,1.0,1.0,1.0,1.0,1.0,24,3513,0,0,0
